,...1,valid,incent_heads,incent_guess,country_guess,gender,age,residence,heads,integ_1,integ_2,integ_3,integ_4,integ_5,integ_6,integ_7,integ_8,integ_9,integ_10,integ_11,integ_12,integ_13,integ_14,integ_15,guess,nationality,relig_service,nat2,quiz_1_correct,quiz_2_correct,quiz_3_correct,quiz_4_correct,quiz_5_correct,quiz_6_correct,marital,n_children,income,relig_import,educ_age,bad_behav_1,bad_behav_2,bad_behav_3,bad_behav_4,quiz_score
1129,1129,1,3,no,Denmark,2.0,3.0,South Africa,True,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,3.0,95.0,South Africa,2.0,,0.0,1,0.0,1,1,1,1.0,3.0,20000,2.0,3.0,2.0,1.0,2.0,1.0,3
1130,1130,1,3,yes,Reino Unido da Grã-Bretanha e Irlanda do Norte,1.0,6.0,Portugal,True,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,100.0,Portugal,3.0,FL_239,1.0,1,1.0,1,1,1,2.0,3.0,850 Euros,4.0,7.0,2.0,2.0,2.0,2.0,3
1131,1131,1,5,yes,United Kingdom of Great Britain and Northern Ireland,1.0,4.0,South Africa,True,4.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,80.0,South Africa,3.0,,0.0,0,0.0,0,0,0,2.0,3.0,50000,3.0,4.0,2.0,2.0,2.0,2.0,0
1132,1132,1,3,yes,India,1.0,4.0,India,True,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,50.0,India,2.0,,0.0,0,0.0,0,0,0,2.0,1.0,100000,3.0,7.0,2.0,2.0,1.0,2.0,0
1133,1133,1,5,no,India,2.0,5.0,India,True,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,50.0,India,3.0,,0.0,0,0.0,0,0,0,2.0,3.0,50000,2.0,6.0,2.0,2.0,2.0,2.0,0
1134,1134,1,3,no,Dinamarca,1.0,6.0,Portugal,False,4.0,4.0,5.0,4.0,2.0,3.0,1.0,4.0,4.0,4.0,4.0,2.0,5.0,2.0,3.0,10.0,Portugal,3.0,FL_242,0.0,0,0.0,0,0,0,2.0,5.0,1400,3.0,2.0,2.0,2.0,2.0,2.0,0
1135,1135,1,3,no,남아프리카,1.0,4.0,South Korea,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,40.0,South Korea,2.0,,1.0,0,0.0,0,1,0,2.0,2.0,6000000,2.0,7.0,2.0,2.0,2.0,2.0,0
1136,1136,1,3,no,Denmark,1.0,6.0,South Africa,False,4.0,4.0,5.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,80.0,South Africa,2.0,,0.0,0,0.0,0,0,0,2.0,3.0,12000,2.0,7.0,1.0,2.0,2.0,2.0,0
1137,1137,1,5,yes,South Africa,1.0,3.0,South Africa,True,4.0,4.0,5.0,1.0,3.0,2.0,4.0,4.0,1.0,3.0,3.0,3.0,2.0,2.0,5.0,9.0,South Africa,2.0,,0.0,0,0.0,0,0,0,1.0,4.0,R2000,1.0,7.0,2.0,1.0,1.0,2.0,0
1138,1138,1,3,yes,Argentina,1.0,5.0,India,False,4.0,4.0,3.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0,20.0,India,2.0,,1.0,1,1.0,1,1,1,1.0,1.0,"15,000",1.0,6.0,2.0,2.0,2.0,2.0,3
1139,1139,1,5,no,Dinamarca,1.0,4.0,Argentina,False,4.0,4.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,70.0,Argentina,2.0,,1.0,0,1.0,0,0,0,2.0,2.0,16000,2.0,7.0,2.0,2.0,1.0,2.0,0
1140,1140,1,5,no,Portugal,2.0,6.0,South Africa,False,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,80.0,South Africa,1.0,,1.0,0,0.0,0,0,0,1.0,1.0,ZAR6235,1.0,6.0,2.0,2.0,2.0,2.0,0
1141,1141,1,5,no,Argentina,1.0,4.0,Denmark,True,4.0,4.0,1.0,4.0,3.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,75.0,Denmark,3.0,,1.0,0,1.0,0,1,0,1.0,1.0,Haven't got a clue,3.0,7.0,2.0,2.0,1.0,2.0,0
1142,1142,1,5,no,Republic of Korea,2.0,3.0,South Africa,True,5.0,5.0,2.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,5.0,2.0,5.0,80.0,South Africa,3.0,,1.0,1,1.0,1,1,1,2.0,3.0,20000,3.0,3.0,2.0,2.0,1.0,1.0,3
1143,1143,1,3,yes,Argentina,1.0,4.0,South Africa,False,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,90.0,South Africa,1.0,,1.0,1,1.0,1,1,0,1.0,1.0,30000,1.0,6.0,2.0,2.0,2.0,2.0,2
1144,1144,1,5,yes,Portugal,2.0,6.0,Argentina,True,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,40.0,Argentina,2.0,,1.0,1,1.0,1,1,0,2.0,3.0,no corres´ponde,1.0,7.0,2.0,2.0,2.0,2.0,2
1145,1145,1,3,yes,India,1.0,6.0,South Africa,True,4.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,80.0,South Africa,3.0,,1.0,1,1.0,1,1,1,2.0,3.0,R16000,3.0,4.0,2.0,2.0,2.0,2.0,3
1146,1146,1,3,no,Sudáfrica,2.0,3.0,Argentina,False,3.0,4.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,80.0,Argentina,2.0,,1.0,0,0.0,0,0,0,2.0,2.0,10000,2.0,8.0,2.0,2.0,1.0,2.0,0
1147,1147,1,5,yes,Republic of Korea,2.0,2.0,South Africa,False,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,50.0,South Africa,2.0,,1.0,1,1.0,1,0,0,1.0,1.0,,1.0,8.0,2.0,2.0,1.0,2.0,2
1148,1148,1,5,no,Portugal,1.0,3.0,Argentina,False,2.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,95.0,Argentina,1.0,,1.0,1,1.0,0,1,1,2.0,3.0,14300,1.0,5.0,1.0,2.0,1.0,2.0,2
1149,1149,1,3,yes,India,1.0,3.0,Argentina,True,4.0,4.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,80.0,Argentina,1.0,,1.0,1,1.0,1,1,1,2.0,2.0,1500,1.0,4.0,2.0,2.0,1.0,2.0,3
1150,1150,1,3,yes,Republikken Korea,2.0,2.0,Denmark,True,3.0,4.0,1.0,2.0,3.0,4.0,2.0,4.0,1.0,4.0,4.0,4.0,3.0,2.0,4.0,50.0,Denmark,2.0,,1.0,0,0.0,0,1,1,1.0,1.0,0,3.0,5.0,2.0,2.0,1.0,1.0,1
1151,1151,1,3,no,United Kingdom of Great Britain and Northern Ireland,2.0,4.0,South Africa,False,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,50.0,South Africa,1.0,,1.0,0,0.0,0,0,0,2.0,3.0,10000,1.0,6.0,2.0,2.0,2.0,2.0,0
1152,1152,1,5,no,Indien,2.0,4.0,Denmark,False,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,99.0,Denmark,2.0,,0.0,0,0.0,0,0,0,2.0,5.0,20000,2.0,7.0,2.0,2.0,2.0,2.0,0
1153,1153,1,3,no,South Africa,2.0,4.0,India,False,3.0,2.0,3.0,1.0,3.0,4.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,50.0,India,3.0,,1.0,1,1.0,1,1,1,2.0,3.0,2500000,1.0,6.0,1.0,2.0,2.0,2.0,3
1154,1154,1,5,no,Portugal,1.0,6.0,India,True,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,2.0,2.0,90.0,India,2.0,,0.0,0,0.0,0,0,0,2.0,3.0,55000,3.0,7.0,2.0,2.0,2.0,2.0,0
1155,1155,1,3,yes,Portugal,1.0,6.0,Portugal,True,3.0,3.0,2.0,2.0,2.0,3.0,1.0,4.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,100.0,Portugal,3.0,FL_240,1.0,1,1.0,1,1,1,2.0,2.0,1300,4.0,4.0,2.0,2.0,1.0,2.0,3
1156,1156,1,5,no,South Africa,2.0,4.0,South Africa,True,4.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,90.0,South Africa,2.0,,0.0,1,1.0,0,0,1,4.0,3.0,12000,2.0,8.0,2.0,1.0,1.0,1.0,2
1157,1157,1,3,no,Denmark,1.0,6.0,India,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,50.0,India,1.0,,0.0,0,0.0,0,0,0,2.0,3.0,Rs 500000,2.0,7.0,2.0,2.0,2.0,2.0,0
1158,1158,1,3,no,Forenede Kongerige Storbritannien og Nordirland,2.0,4.0,Denmark,False,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,4.0,3.0,4.0,65.0,Denmark,3.0,,0.0,0,0.0,0,1,0,2.0,5.0,14000,4.0,4.0,2.0,2.0,2.0,2.0,0
1159,1159,1,3,yes,India,1.0,5.0,UK,False,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,50.0,UK,3.0,,0.0,0,0.0,0,1,0,2.0,3.0,3000,3.0,3.0,2.0,2.0,2.0,2.0,0
1160,1160,1,5,no,República da Coreia,1.0,2.0,Portugal,True,4.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,50.0,Portugal,2.0,FL_238,1.0,1,1.0,1,1,1,1.0,1.0,,2.0,8.0,2.0,2.0,1.0,1.0,3
1161,1161,1,5,no,Dinamarca,2.0,3.0,Argentina,True,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,Argentina,2.0,,1.0,1,0.0,1,0,1,2.0,2.0,1000,2.0,8.0,2.0,2.0,2.0,2.0,3
1162,1162,1,3,yes,Dinamarca,1.0,5.0,Portugal,True,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,50.0,Portugal,2.0,FL_242,1.0,1,1.0,1,1,1,1.0,2.0,2500,2.0,7.0,2.0,2.0,1.0,2.0,3
1163,1163,1,5,no,Reino Unido da Grã-Bretanha e Irlanda do Norte,1.0,5.0,Portugal,False,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,60.0,Portugal,3.0,FL_239,1.0,1,1.0,1,1,0,1.0,3.0,750,2.0,7.0,2.0,2.0,2.0,2.0,2
1164,1164,1,3,no,Argentina,1.0,6.0,Portugal,False,4.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,10.0,Portugal,2.0,FL_241,1.0,0,0.0,0,0,0,2.0,3.0,"1,100€",3.0,7.0,2.0,2.0,1.0,2.0,0
1165,1165,1,3,yes,United Kingdom of Great Britain and Northern Ireland,2.0,6.0,South Africa,False,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,60.0,South Africa,3.0,,1.0,0,0.0,0,0,0,1.0,1.0,"R25,000",4.0,7.0,2.0,2.0,2.0,2.0,0
1166,1166,1,5,yes,Argentina,2.0,2.0,UK,True,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,60.0,UK,3.0,,0.0,1,0.0,0,0,0,2.0,2.0,1000,4.0,1.0,2.0,2.0,2.0,2.0,1
1167,1167,1,5,no,Argentina,1.0,4.0,Argentina,True,4.0,4.0,2.0,2.0,3.0,2.0,1.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,90.0,Argentina,2.0,,0.0,0,0.0,0,0,0,2.0,3.0,15500,3.0,7.0,2.0,2.0,2.0,2.0,0
1168,1168,1,5,yes,Portugal,2.0,4.0,Denmark,True,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,75.0,Denmark,2.0,,1.0,0,0.0,0,0,0,1.0,3.0,11000,3.0,7.0,2.0,2.0,1.0,2.0,0
1169,1169,1,5,no,Republic of Korea,2.0,6.0,South Africa,False,3.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,50.0,South Africa,1.0,,1.0,1,1.0,1,0,1,2.0,4.0,R5000,1.0,1.0,2.0,2.0,2.0,2.0,3
1170,1170,1,5,yes,Argentina,1.0,6.0,Portugal,False,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,95.0,Portugal,2.0,FL_241,0.0,1,1.0,1,1,0,2.0,5.0,"1,000€",3.0,7.0,2.0,2.0,2.0,2.0,2
1171,1171,1,5,no,Portugal,1.0,2.0,Portugal,True,4.0,4.0,4.0,1.0,2.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,2.0,4.0,78.0,Portugal,2.0,FL_240,1.0,1,1.0,1,1,1,1.0,1.0,2500,3.0,8.0,2.0,2.0,1.0,2.0,3
1172,1172,1,3,yes,África Do Sul,1.0,6.0,Portugal,False,4.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,2.0,4.0,1.0,3.0,50.0,Portugal,2.0,FL_243,1.0,0,0.0,0,0,0,2.0,5.0,"€1,800",2.0,7.0,2.0,2.0,2.0,2.0,0
1173,1173,1,5,no,India,1.0,5.0,South Africa,False,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,20.0,South Africa,1.0,,0.0,0,0.0,0,0,0,2.0,5.0,25000,2.0,1.0,2.0,2.0,2.0,1.0,0
1174,1174,1,3,yes,República de Corea,2.0,3.0,Argentina,True,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,50.0,Argentina,2.0,,1.0,1,1.0,1,1,1,1.0,2.0,1500,2.0,1.0,2.0,2.0,1.0,2.0,3
1175,1175,1,3,no,Portugal,2.0,4.0,South Africa,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,80.0,South Africa,1.0,,1.0,1,1.0,1,1,0,1.0,2.0,R11500,1.0,7.0,2.0,2.0,2.0,1.0,2
1176,1176,1,5,no,Índia,1.0,6.0,Portugal,True,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,3.0,4.0,1.0,0.0,Portugal,3.0,FL_237,0.0,0,0.0,0,0,0,2.0,2.0,830£,3.0,7.0,2.0,2.0,2.0,2.0,0
1177,1177,1,3,yes,sydafrika,1.0,2.0,Denmark,True,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,50.0,Denmark,2.0,,0.0,0,0.0,0,0,0,1.0,1.0,Ved ikke,2.0,8.0,2.0,2.0,1.0,2.0,0
1178,1178,1,5,yes,Portugal,1.0,3.0,Argentina,True,2.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,60.0,Argentina,3.0,,1.0,0,0.0,0,0,0,1.0,2.0,15000,3.0,7.0,2.0,2.0,1.0,1.0,0
1179,1179,1,3,yes,South Africa,2.0,5.0,UK,False,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,85.0,UK,3.0,,1.0,1,0.0,0,0,0,2.0,4.0,4598,3.0,1.0,2.0,2.0,2.0,2.0,1
1180,1180,1,5,yes,Denmark,2.0,2.0,UK,True,4.0,3.0,1.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,50.0,UK,1.0,,0.0,0,0.0,0,0,0,1.0,1.0,£80,1.0,8.0,2.0,2.0,1.0,1.0,0
1181,1181,1,5,no,대한민국,1.0,2.0,South Korea,False,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,99.0,South Korea,3.0,,1.0,0,0.0,0,0,0,1.0,1.0,0,4.0,8.0,2.0,2.0,2.0,2.0,0
1182,1182,1,3,yes,Argentina,1.0,5.0,India,True,4.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,85.0,India,1.0,,0.0,1,1.0,1,1,1,1.0,1.0,65000 INR,1.0,7.0,2.0,1.0,2.0,1.0,3
1183,1183,1,5,yes,Danmark,1.0,2.0,Denmark,True,4.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,80.0,Denmark,3.0,,0.0,1,1.0,1,1,0,1.0,1.0,ved ikke,4.0,8.0,2.0,2.0,1.0,2.0,2
1184,1184,1,5,yes,Republic of Korea,2.0,4.0,South Africa,True,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,5.0,South Africa,1.0,,0.0,1,0.0,0,1,0,2.0,3.0,,1.0,4.0,2.0,2.0,1.0,2.0,1
1185,1185,1,5,no,Republic of Korea,1.0,5.0,UK,False,3.0,3.0,4.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,92.0,UK,3.0,,1.0,1,1.0,1,1,1,2.0,4.0,2000,3.0,4.0,1.0,2.0,2.0,2.0,3
1186,1186,1,5,no,República de Corea,1.0,6.0,Argentina,False,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,3.0,70.0,Argentina,3.0,,0.0,0,0.0,0,0,0,4.0,3.0,8000 pesos argentinos,1.0,1.0,2.0,2.0,2.0,2.0,0
1187,1187,1,5,yes,India,2.0,4.0,UK,True,4.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,43.0,UK,3.0,,0.0,0,0.0,0,0,0,1.0,1.0,na,4.0,1.0,2.0,2.0,1.0,2.0,0
1188,1188,1,5,no,Portugal,1.0,3.0,Denmark,True,3.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,5.0,Denmark,3.0,,0.0,0,0.0,0,0,0,2.0,2.0,ved ikke,3.0,7.0,1.0,1.0,2.0,2.0,0
1189,1189,1,3,no,Republikken Korea,1.0,3.0,Denmark,False,4.0,4.0,5.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,98.0,Denmark,2.0,,1.0,1,0.0,1,1,1,2.0,3.0,35000,3.0,5.0,2.0,2.0,2.0,2.0,3
1190,1190,1,3,no,Denmark,2.0,4.0,South Africa,False,4.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,50.0,South Africa,2.0,,1.0,0,1.0,0,1,0,2.0,2.0,24000,2.0,1.0,2.0,2.0,2.0,2.0,0
1191,1191,1,5,yes,South Africa,2.0,6.0,South Africa,False,4.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,70.0,South Africa,2.0,,1.0,1,1.0,0,0,0,2.0,4.0,R28K,2.0,7.0,2.0,2.0,2.0,1.0,1
1192,1192,1,3,yes,Argentina,2.0,4.0,South Africa,False,4.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,80.0,South Africa,3.0,,1.0,1,0.0,1,0,1,1.0,1.0,24000,3.0,7.0,2.0,2.0,2.0,2.0,3
1193,1193,1,5,yes,Reino Unido da Grã-Bretanha e Irlanda do Norte,1.0,2.0,Portugal,False,4.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,61.0,Portugal,3.0,FL_239,1.0,1,1.0,0,1,0,1.0,1.0,0,3.0,1.0,2.0,2.0,2.0,2.0,1
1194,1194,1,5,no,Portugal,1.0,6.0,Portugal,True,4.0,4.0,3.0,1.0,3.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,55.0,Portugal,2.0,FL_240,0.0,0,0.0,0,0,0,1.0,1.0,1100,2.0,7.0,2.0,2.0,2.0,2.0,0
1195,1195,1,3,yes,Dinamarca,1.0,6.0,Argentina,False,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,30.0,Argentina,2.0,,0.0,0,0.0,0,0,0,2.0,5.0,20000,3.0,8.0,2.0,2.0,2.0,2.0,0
1196,1196,1,3,no,Argentina,2.0,3.0,UK,False,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,50.0,UK,2.0,,1.0,0,0.0,0,1,0,2.0,3.0,1000,2.0,3.0,2.0,2.0,2.0,2.0,0
1197,1197,1,3,yes,포르투갈,1.0,6.0,South Korea,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,90.0,South Korea,2.0,,1.0,1,1.0,1,1,1,2.0,5.0,900 에서 1100만원,2.0,7.0,2.0,2.0,2.0,2.0,3
1198,1198,1,3,no,영국과 북 아일랜드의 영국,2.0,2.0,South Korea,True,3.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,100.0,South Korea,3.0,,1.0,0,1.0,0,0,0,1.0,1.0,100,4.0,8.0,2.0,2.0,1.0,2.0,0
1199,1199,1,5,yes,United Kingdom of Great Britain and Northern Ireland,2.0,4.0,UK,False,4.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,67.0,UK,2.0,,1.0,1,1.0,0,1,0,2.0,4.0,3300,2.0,1.0,2.0,2.0,2.0,2.0,1
1200,1200,1,5,yes,South Africa,1.0,4.0,India,True,3.0,3.0,4.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,3.0,2.0,4.0,2.0,1.0,35.0,India,2.0,,0.0,0,0.0,0,0,0,2.0,2.0,1000000,3.0,7.0,2.0,2.0,1.0,1.0,0
1201,1201,1,3,no,Sudáfrica,1.0,5.0,Argentina,True,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,50.0,Argentina,2.0,,0.0,1,1.0,1,1,1,2.0,5.0,,,4.0,2.0,2.0,2.0,2.0,3
1202,1202,1,5,no,India,2.0,3.0,Argentina,True,5.0,4.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,90.0,Argentina,1.0,,1.0,1,1.0,1,1,1,2.0,3.0,14000,1.0,7.0,2.0,2.0,1.0,2.0,3
1203,1203,1,3,no,Reino Unido de Gran Bretaña e Irlanda del Norte,2.0,2.0,Argentina,True,4.0,4.0,4.0,1.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,50.0,Argentina,2.0,,1.0,1,1.0,1,0,1,1.0,1.0,12000,2.0,6.0,2.0,1.0,1.0,2.0,3
1204,1204,1,3,yes,República da Coreia,1.0,6.0,Portugal,False,4.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,100.0,Portugal,2.0,FL_238,0.0,0,0.0,0,0,0,2.0,2.0,1600,3.0,6.0,2.0,2.0,1.0,2.0,0
1205,1205,1,3,yes,Portugal,2.0,3.0,UK,False,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,70.0,UK,3.0,,1.0,1,1.0,1,1,1,2.0,1.0,,4.0,1.0,2.0,2.0,2.0,2.0,3
1206,1206,1,5,no,Portugal,1.0,5.0,UK,False,4.0,4.0,2.0,2.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,80.0,UK,3.0,,0.0,0,1.0,0,1,0,1.0,4.0,1500,4.0,8.0,2.0,2.0,1.0,2.0,0
1207,1207,1,3,no,South Africa,2.0,4.0,India,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,80.0,India,2.0,,1.0,1,1.0,1,1,1,2.0,4.0,80000,1.0,6.0,2.0,2.0,2.0,2.0,3
1208,1208,1,3,yes,Republic of Korea,1.0,3.0,South Africa,True,4.0,3.0,1.0,1.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,100.0,South Africa,1.0,,1.0,1,1.0,1,0,1,1.0,2.0,R30000,1.0,7.0,1.0,1.0,1.0,1.0,3
1209,1209,1,5,no,República de Corea,2.0,3.0,Argentina,True,3.0,4.0,2.0,1.0,2.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,2.0,50.0,Argentina,3.0,,1.0,0,0.0,0,0,0,2.0,4.0,30000,4.0,7.0,2.0,2.0,1.0,2.0,0
1210,1210,1,3,yes,India,2.0,5.0,UK,False,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,80.0,UK,3.0,,0.0,0,0.0,0,1,0,3.0,3.0,"1,000",3.0,3.0,2.0,2.0,2.0,2.0,0
1211,1211,1,5,yes,Argentina,2.0,2.0,UK,False,4.0,5.0,4.0,2.0,5.0,4.0,3.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,90.0,UK,3.0,,0.0,1,0.0,0,1,0,1.0,1.0,"25,000",4.0,5.0,2.0,2.0,2.0,2.0,1
1212,1212,1,5,no,Argentina,1.0,2.0,Denmark,True,4.0,4.0,3.0,1.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,5.0,3.0,2.0,2.0,90.0,Denmark,2.0,,1.0,1,1.0,1,0,0,1.0,1.0,ved ikke,3.0,8.0,2.0,2.0,1.0,2.0,2
