,valid,incent_heads,incent_guess,guess_country,gender,age,residence,heads,integ_1,integ_2,integ_3,integ_4,integ_5,integ_6,integ_7,integ_8,integ_9,integ_10,integ_11,integ_12,integ_13,integ_14,integ_15,guess,nationality,relig_service,nat2,quiz_1_correct,quiz_2_correct,quiz_3_correct,quiz_4_correct,quiz_5_correct,quiz_6_correct,marital,n_children,income,relig_import,educ_age,bad_behav_1,bad_behav_2,bad_behav_3,bad_behav_4,quiz_score,year,gle_rgdpc
141,1,3,no,İsviçre,1,5,Turkey,TRUE,4,3,4,3,3,3,4,3,4,4,3,4,4,4,4,,Turkey,3,Turkey,1,1,1,1,0,1,,,,,,,,,,3,2011,14909.02
142,1,5,yes,Brezilya,1,6,Turkey,TRUE,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,1,Turkey,2,Turkey,1,1,1,1,1,1,,,,,,,,,,3,2011,14909.02
143,1,5,yes,Yunanistan,2,5,Turkey,FALSE,4,4,4,3,4,4,4,4,4,4,4,4,4,3,3,1,Turkey,2,Turkey,0,0,0,0,0,0,,,,,,,,,,0,2011,14909.02
144,1,3,no,Japonya,2,5,Turkey,FALSE,4,3,5,3,3,5,4,5,3,4,4,4,4,3,3,,Turkey,2,Turkey,1,1,1,1,0,1,,,,,,,,,,3,2011,14909.02
145,1,5,no,Türkiye,2,5,Turkey,TRUE,4,4,4,3,3,3,4,4,4,4,4,4,4,3,4,,Turkey,2,Turkey,1,1,0,0,0,0,,,,,,,,,,1,2011,14909.02
146,1,3,yes,İsviçre,2,5,Turkey,TRUE,4,4,3,5,3,4,4,4,4,4,2,2,4,3,5,1,Turkey,2,Turkey,1,1,1,1,1,1,,,,,,,,,,3,2011,14909.02
147,1,3,no,Birleşik Devletler,2,5,Turkey,TRUE,4,3,3,3,4,4,4,4,2,4,3,4,4,3,3,,Turkey,2,Turkey,1,1,1,1,0,1,,,,,,,,,,3,2011,14909.02
148,1,5,no,Russia,2,5,Turkey,FALSE,4,4,4,4,3,4,4,4,4,4,4,4,4,2,3,,Turkey,2,Turkey,1,1,1,1,0,1,,,,,,,,,,3,2011,14909.02
149,1,5,yes,Russia,2,6,Turkey,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,Turkey,2,Turkey,1,1,1,1,0,1,,,,,,,,,,3,2011,14909.02
150,1,3,yes,İsviçre,2,6,Turkey,FALSE,4,4,4,4,4,4,4,4,4,4,2,4,4,4,3,1,Turkey,3,Turkey,0,0,0,0,0,0,,,,,,,,,,0,2011,14909.02
151,1,3,no,Türkiye,2,6,Turkey,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,Turkey,1,Turkey,1,1,1,1,0,0,,,,,,,,,,2,2011,14909.02
152,1,5,no,Japonya,2,5,Turkey,FALSE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,Turkey,2,Turkey,1,1,1,1,0,0,,,,,,,,,,2,2011,14909.02
153,1,3,yes,Birleşik Devletler,2,5,Turkey,TRUE,4,4,4,3,4,3,4,4,4,4,3,4,4,4,4,1,Turkey,3,Turkey,1,1,1,1,0,1,,,,,,,,,,3,2011,14909.02
154,1,5,no,Yunanistan,2,5,Turkey,FALSE,4,4,3,2,3,4,4,3,2,4,4,4,4,3,3,,Turkey,1,Turkey,0,0,0,0,1,0,,,,,,,,,,0,2011,14909.02
155,1,5,yes,Brezilya,2,6,Turkey,TRUE,1,4,4,4,4,4,4,4,4,,4,4,4,4,4,1,Turkey,2,Turkey,0,0,0,0,0,0,,,,,,,,,,0,2011,14909.02
156,1,3,yes,Çin,1,2,Turkey,FALSE,3,3,4,3,3,4,4,3,3,4,4,4,4,2,4,1,Turkey,2,Turkey,0,1,1,1,0,1,,,,,,,,,,3,2011,14909.02
157,1,3,no,Türkiye,2,6,Turkey,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,Turkey,1,Turkey,1,1,1,0,0,0,,,,,,,,,,1,2011,14909.02
158,1,5,yes,Brezilya,2,6,Turkey,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,Turkey,1,Turkey,1,1,1,1,1,0,,,,,,,,,,2,2011,14909.02
159,1,3,no,Japonya,2,6,Turkey,TRUE,4,4,4,3,2,4,4,4,4,4,4,4,4,4,3,,Turkey,3,Turkey,1,1,1,1,1,1,,,,,,,,,,3,2011,14909.02
160,1,3,yes,the United States,2,6,Turkey,TRUE,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,1,Turkey,2,Turkey,0,1,1,0,0,1,,,,,,,,,,2,2011,14909.02
161,1,5,yes,Россия,2,3,Russia,TRUE,4,4,3,2,3,4,4,3,4,4,3,4,4,3,3,1,Russia,3,Russia,1,0,0,0,0,0,,,,,,,,,,0,2011,16817.09
162,1,5,yes,Соединенные Штаты,1,4,Russia,TRUE,4,3,4,3,3,4,4,3,4,4,4,4,4,4,3,1,Russia,2,Russia,0,0,0,0,0,0,,,,,,,,,,0,2011,16817.09
163,1,3,yes,Турция,2,2,Russia,TRUE,3,4,4,3,5,4,5,4,4,4,3,4,3,3,3,1,Russia,2,Russia,1,1,0,0,0,0,,,,,,,,,,1,2011,16817.09
164,1,5,yes,Япония,2,3,Russia,TRUE,4,4,4,2,2,4,4,4,4,4,3,4,4,2,2,1,Russia,2,Russia,1,1,1,1,0,1,,,,,,,,,,3,2011,16817.09
165,1,5,no,Бразилия,2,4,Russia,TRUE,4,3,4,1,2,3,4,3,4,4,3,3,3,2,2,,Russia,2,Russia,1,1,1,1,1,1,,,,,,,,,,3,2011,16817.09
166,1,3,yes,Швейцария,2,4,Russia,TRUE,3,4,3,3,3,4,4,3,4,3,3,4,4,3,3,1,Russia,3,Russia,0,0,0,0,1,0,,,,,,,,,,0,2011,16817.09
167,1,3,no,Греция,1,5,Russia,TRUE,3,2,3,3,4,3,4,3,4,3,3,4,4,3,4,,Russia,2,Russia,0,1,0,0,0,0,,,,,,,,,,1,2011,16817.09
168,1,5,no,Китай,2,6,Russia,TRUE,3,3,3,3,2,3,4,3,3,3,2,2,3,2,3,,Russia,3,Russia,0,0,0,0,0,0,,,,,,,,,,0,2011,16817.09
169,1,5,yes,Китай,1,5,Russia,TRUE,4,4,3,3,3,3,4,3,4,4,4,4,4,3,3,1,Russia,2,Russia,0,0,0,0,0,0,,,,,,,,,,0,2011,16817.09
170,1,3,no,Бразилия,2,5,Russia,TRUE,4,4,4,3,3,3,4,4,4,4,3,4,4,3,3,,Russia,3,Russia,1,1,1,1,1,1,,,,,,,,,,3,2011,16817.09
171,1,5,yes,Турция,2,4,Russia,TRUE,4,1,4,1,1,1,3,1,4,4,3,1,4,2,1,1,Russia,2,Russia,0,0,0,0,0,0,,,,,,,,,,0,2011,16817.09
172,1,5,no,Греция,2,3,Russia,TRUE,4,4,4,2,4,4,4,4,4,4,4,4,4,3,3,,Russia,2,Russia,1,0,0,0,0,0,,,,,,,,,,0,2011,16817.09
173,1,3,no,Соединенные Штаты,2,3,Russia,TRUE,4,4,3,3,4,3,4,4,3,5,4,4,4,3,3,,Russia,2,Russia,1,1,0,0,0,1,,,,,,,,,,2,2011,16817.09
174,1,5,yes,Швейцария,1,2,Russia,FALSE,3,3,4,2,3,2,2,4,4,4,3,4,4,2,3,1,Russia,3,Russia,1,1,0,1,0,1,,,,,,,,,,3,2011,16817.09
175,1,5,no,Япония,2,3,Russia,TRUE,5,3,5,3,2,4,5,5,4,5,2,3,5,3,2,,Russia,3,Russia,1,1,1,1,1,1,,,,,,,,,,3,2011,16817.09
176,1,5,no,Россия,2,2,Russia,TRUE,4,4,4,3,3,4,4,3,4,4,3,4,4,4,3,,Russia,3,Russia,1,1,1,0,0,1,,,,,,,,,,2,2011,16817.09
177,1,5,yes,Россия,2,3,Russia,TRUE,3,2,3,4,2,4,4,4,4,4,2,4,4,3,3,1,Russia,2,Russia,1,1,0,0,1,0,,,,,,,,,,1,2011,16817.09
178,1,3,no,Греция,2,3,Russia,FALSE,4,3,3,3,3,4,4,4,5,4,3,3,4,3,4,,Russia,3,Russia,1,0,0,0,0,0,,,,,,,,,,0,2011,16817.09
179,1,5,yes,Япония,1,3,Russia,FALSE,4,4,2,4,3,4,4,4,2,3,2,4,3,2,3,1,Russia,3,Russia,1,1,1,1,0,0,,,,,,,,,,2,2011,16817.09
180,1,5,yes,Китай,2,3,Russia,FALSE,4,3,3,3,4,3,3,3,4,4,3,3,3,3,3,1,Russia,2,Russia,0,0,0,0,0,0,,,,,,,,,,0,2011,16817.09
181,1,3,no,Швейцария,1,4,Russia,TRUE,4,4,4,1,3,4,4,3,4,4,3,4,4,3,2,,Russia,2,Russia,0,0,0,0,0,0,,,,,,,,,,0,2011,16817.09
182,1,5,yes,Греция,2,3,Russia,TRUE,4,4,4,4,2,4,4,4,4,4,4,3,4,4,2,1,Russia,3,Russia,0,0,0,0,0,0,,,,,,,,,,0,2011,16817.09
183,1,5,no,Соединенные Штаты,1,4,Russia,TRUE,4,3,4,1,2,3,4,2,4,4,2,3,4,2,2,,Russia,2,Russia,0,1,0,1,0,1,,,,,,,,,,3,2011,16817.09
184,1,3,yes,Япония,1,5,Russia,FALSE,3,4,4,3,2,4,4,4,4,4,3,3,4,3,3,1,Russia,2,Russia,0,0,0,0,0,0,,,,,,,,,,0,2011,16817.09
185,1,3,yes,Бразилия,2,3,Russia,FALSE,2,4,4,3,3,4,2,3,4,4,2,4,2,4,4,1,Russia,2,Russia,0,0,0,0,0,0,,,,,,,,,,0,2011,16817.09
186,1,3,no,Турция,1,3,Russia,TRUE,3,3,4,1,2,4,4,4,4,4,3,4,3,2,2,,Russia,2,Russia,0,0,0,0,0,0,,,,,,,,,,0,2011,16817.09
187,1,3,no,Россия,1,3,Russia,TRUE,3,4,4,3,2,2,4,4,4,4,2,2,4,3,2,,Russia,2,Russia,1,1,1,1,0,1,,,,,,,,,,3,2011,16817.09
188,1,5,no,Швейцария,1,3,Russia,TRUE,4,3,2,2,3,4,4,3,4,4,2,4,4,2,2,,Russia,3,Russia,0,0,1,0,0,0,,,,,,,,,,0,2011,16817.09
189,1,3,yes,Россия,1,4,Russia,TRUE,4,4,4,2,2,3,2,1,4,4,3,1,4,2,1,1,Russia,2,Russia,0,0,0,0,0,0,,,,,,,,,,0,2011,16817.09
190,1,3,no,Япония,2,4,Russia,FALSE,3,4,4,1,2,2,4,2,4,4,3,2,4,3,3,,Russia,3,Russia,1,0,0,0,0,0,,,,,,,,,,0,2011,16817.09
191,1,5,no,Соединенные Штаты,2,3,Russia,TRUE,4,4,4,1,3,3,4,4,4,4,2,2,4,4,3,,Russia,3,Russia,1,1,1,1,0,0,,,,,,,,,,2,2011,16817.09
192,1,3,yes,Китай,2,4,Russia,TRUE,4,4,4,2,2,2,4,3,4,4,3,2,3,4,3,1,Russia,2,Russia,1,1,1,1,1,1,,,,,,,,,,3,2011,16817.09
193,1,5,yes,Греция,2,3,Russia,FALSE,4,3,4,3,3,4,4,3,4,4,3,4,4,2,2,1,Russia,2,Russia,1,1,0,1,0,1,,,,,,,,,,3,2011,16817.09
194,1,5,no,Турция,1,4,Russia,FALSE,2,5,1,1,2,4,2,3,3,4,3,2,4,2,2,,Russia,2,Russia,1,0,0,0,0,0,,,,,,,,,,0,2011,16817.09
195,1,5,yes,Бразилия,2,3,Russia,TRUE,2,4,4,2,3,4,4,4,3,4,3,3,5,4,2,1,Russia,1,Russia,1,0,0,0,1,0,,,,,,,,,,0,2011,16817.09
196,1,3,no,Турция,2,5,Russia,TRUE,3,4,4,1,4,4,4,3,4,4,3,2,4,3,2,,Russia,2,Russia,1,1,0,0,0,0,,,,,,,,,,1,2011,16817.09
197,1,5,no,Япония,2,6,Russia,TRUE,3,4,4,3,3,3,4,2,4,4,3,3,3,3,3,,Russia,2,Russia,1,1,1,1,1,1,,,,,,,,,,3,2011,16817.09
198,1,5,yes,Соединенные Штаты,1,3,Russia,TRUE,4,3,3,2,2,4,4,2,3,4,3,3,3,2,2,1,Russia,2,Russia,1,1,1,1,1,1,,,,,,,,,,3,2011,16817.09
199,1,3,no,Греция,1,4,Russia,TRUE,3,4,4,3,3,4,4,4,4,4,4,3,4,3,3,,Russia,2,Russia,1,1,1,1,1,1,,,,,,,,,,3,2011,16817.09
200,1,3,no,Россия,1,5,Russia,TRUE,4,4,4,2,3,3,4,4,3,4,2,3,4,3,2,,Russia,1,Russia,1,1,0,1,1,1,,,,,,,,,,3,2011,16817.09
201,1,5,yes,Швейцария,2,4,Russia,TRUE,4,4,3,3,3,3,4,4,4,4,3,3,3,3,3,1,Russia,2,Russia,1,1,0,1,0,1,,,,,,,,,,3,2011,16817.09
202,1,5,no,Бразилия,1,3,Russia,FALSE,3,5,3,3,2,3,3,2,4,4,3,3,3,2,1,,Russia,3,Russia,1,1,1,1,0,1,,,,,,,,,,3,2011,16817.09
203,1,3,yes,Соединенные Штаты,1,4,Russia,FALSE,4,4,4,2,4,4,4,4,4,4,3,4,4,4,2,1,Russia,2,Russia,0,0,0,0,1,0,,,,,,,,,,0,2011,16817.09
204,1,5,yes,Швейцария,2,3,Russia,TRUE,4,4,4,3,2,4,3,4,3,4,3,3,4,4,3,1,Russia,2,Russia,1,1,0,1,0,0,,,,,,,,,,2,2011,16817.09
205,1,5,no,Китай,1,5,Russia,TRUE,4,4,5,4,4,4,4,4,4,4,4,4,4,3,4,,Russia,2,Russia,0,0,0,0,0,0,,,,,,,,,,0,2011,16817.09
206,1,3,yes,Китай,2,2,Russia,TRUE,4,4,4,2,3,2,3,3,4,4,3,3,4,4,3,1,Russia,3,Russia,1,0,0,0,0,0,,,,,,,,,,0,2011,16817.09
207,1,3,yes,Япония,1,3,Russia,TRUE,4,3,4,2,3,3,4,4,4,4,3,4,4,2,3,1,Russia,3,Russia,1,1,0,1,1,1,,,,,,,,,,3,2011,16817.09
208,1,3,no,Греция,2,4,Russia,FALSE,4,4,4,4,3,4,4,4,4,4,3,4,4,4,3,,Russia,3,Russia,0,0,0,0,0,0,,,,,,,,,,0,2011,16817.09
209,1,3,no,Швейцария,1,4,Russia,FALSE,4,4,4,4,4,3,4,3,4,4,4,4,4,4,3,,Russia,2,Russia,1,1,0,1,0,1,,,,,,,,,,3,2011,16817.09
210,1,5,yes,Бразилия,1,4,Russia,FALSE,3,3,4,2,2,2,4,4,3,2,2,3,3,2,2,1,Russia,3,Russia,,1,0,0,0,0,,,,,,,,,,1,2011,16817.09
211,1,3,no,Россия,1,5,Russia,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,Russia,3,Russia,1,1,1,1,1,1,,,,,,,,,,3,2011,16817.09
212,1,5,no,Бразилия,2,2,Russia,TRUE,4,4,4,3,2,3,4,2,4,4,2,4,4,2,2,,Russia,3,Russia,1,0,1,1,0,0,,,,,,,,,,1,2011,16817.09
213,1,5,yes,Турция,2,2,Russia,FALSE,4,4,4,1,2,4,4,2,4,4,4,4,4,2,2,1,Russia,2,Russia,0,0,0,0,0,0,,,,,,,,,,0,2011,16817.09
214,1,3,no,Соединенные Штаты,1,5,Russia,TRUE,4,4,4,4,3,3,4,4,4,4,4,4,4,4,3,,Russia,2,Russia,0,1,1,1,0,0,,,,,,,,,,2,2011,16817.09
215,1,3,no,Китай,2,2,Russia,TRUE,3,4,3,2,2,4,4,4,4,4,3,3,4,2,3,,Russia,2,Russia,1,1,0,0,0,0,,,,,,,,,,1,2011,16817.09
216,1,3,yes,Япония,2,4,Russia,TRUE,4,4,4,4,3,4,3,4,4,4,4,4,4,3,2,1,Russia,2,Russia,0,0,0,0,0,0,,,,,,,,,,0,2011,16817.09
217,1,3,yes,Россия,2,2,Russia,TRUE,4,4,4,3,2,4,3,3,3,4,3,4,4,3,2,1,Russia,2,Russia,1,1,0,1,0,1,,,,,,,,,,3,2011,16817.09
218,1,3,yes,Греция,2,2,Russia,TRUE,2,4,4,2,2,4,4,4,4,4,4,3,4,2,2,1,Russia,2,Russia,1,1,0,1,0,1,,,,,,,,,,3,2011,16817.09
219,1,5,no,Соединенные Штаты,2,4,Russia,FALSE,1,4,4,4,3,4,4,4,4,4,4,4,4,4,2,,Russia,2,Russia,0,0,0,0,0,0,,,,,,,,,,0,2011,16817.09
220,1,3,yes,Япония,1,5,Russia,TRUE,3,4,3,2,3,2,4,3,4,4,2,1,4,3,1,1,Russia,2,Russia,1,1,0,1,0,1,,,,,,,,,,3,2011,16817.09
221,1,3,yes,Китай,2,2,Russia,FALSE,3,3,4,2,3,3,2,2,4,4,3,3,4,3,2,1,Russia,2,Russia,0,1,0,0,0,1,,,,,,,,,,2,2011,16817.09
222,1,5,no,Швейцария,2,2,Russia,FALSE,3,4,3,4,2,4,2,4,4,4,4,3,4,4,2,,Russia,2,Russia,1,1,1,1,0,1,,,,,,,,,,3,2011,16817.09
223,1,3,no,Турция,1,4,Russia,FALSE,3,4,4,3,3,3,4,4,4,4,3,3,4,3,3,,Russia,2,Russia,0,0,0,0,0,0,,,,,,,,,,0,2011,16817.09
224,1,5,yes,Греция,2,4,Russia,TRUE,4,4,4,3,3,3,4,4,4,4,3,3,4,2,2,1,Russia,2,Russia,1,1,1,1,1,1,,,,,,,,,,3,2011,16817.09
225,1,5,no,Россия,2,4,Russia,FALSE,4,4,1,2,3,2,2,4,4,4,2,3,4,2,2,,Russia,2,Russia,0,0,0,0,0,0,,,,,,,,,,0,2011,16817.09
226,1,5,yes,Бразилия,2,5,Russia,FALSE,4,4,4,3,2,3,4,3,4,4,3,3,3,3,2,1,Russia,2,Russia,0,0,0,0,0,0,,,,,,,,,,0,2011,16817.09
227,1,3,yes,Китай,1,2,Russia,TRUE,2,3,4,1,1,4,2,1,4,4,1,2,3,4,2,1,Russia,3,Russia,0,0,0,0,0,0,,,,,,,,,,0,2011,16817.09
228,1,3,no,Россия,1,5,Russia,TRUE,3,4,4,4,2,3,3,3,4,4,2,3,4,3,2,,Russia,2,Russia,1,1,1,1,0,1,,,,,,,,,,3,2011,16817.09
229,1,5,no,Соединенные Штаты,1,5,Russia,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,Russia,1,Russia,1,1,0,1,1,1,,,,,,,,,,3,2011,16817.09
230,1,5,yes,Япония,2,2,Russia,TRUE,4,4,4,3,3,4,4,3,4,4,4,4,4,3,3,1,Russia,2,Russia,1,1,1,1,1,1,,,,,,,,,,3,2011,16817.09
231,1,5,yes,Бразилия,2,5,Russia,FALSE,5,4,4,5,2,3,4,2,5,4,2,4,4,5,3,1,Russia,2,Russia,1,1,0,1,0,0,,,,,,,,,,2,2011,16817.09
232,1,3,yes,Швейцария,2,2,Russia,TRUE,3,4,4,2,2,4,4,4,3,4,3,4,4,4,3,1,Russia,2,Russia,1,1,1,1,1,0,,,,,,,,,,2,2011,16817.09
233,1,3,yes,Греция,2,2,Russia,TRUE,3,3,4,3,3,4,3,3,3,4,3,3,4,3,3,1,Russia,2,Russia,1,1,0,1,0,1,,,,,,,,,,3,2011,16817.09
234,1,3,no,Турция,1,5,Russia,TRUE,3,2,2,5,1,3,3,4,4,2,4,4,3,5,1,,Russia,3,Russia,1,1,1,1,1,1,,,,,,,,,,3,2011,16817.09
235,1,5,no,Россия,2,2,Russia,FALSE,3,4,4,1,2,4,4,2,4,3,1,1,4,1,1,,Russia,2,Russia,1,1,1,1,1,0,,,,,,,,,,2,2011,16817.09
236,1,5,no,Турция,2,6,Russia,TRUE,4,4,4,2,2,4,4,3,4,4,3,4,3,4,2,,Russia,2,Russia,1,0,0,0,1,1,,,,,,,,,,1,2011,16817.09
237,1,3,yes,Соединенные Штаты,2,2,Russia,TRUE,5,4,2,3,4,2,4,3,4,4,3,2,4,4,2,1,Russia,2,Russia,1,1,0,1,0,0,,,,,,,,,,2,2011,16817.09
238,1,5,no,Швейцария,2,5,Russia,TRUE,4,4,4,3,4,4,4,4,4,4,3,3,4,4,4,,Russia,2,Russia,1,1,0,1,0,1,,,,,,,,,,3,2011,16817.09
239,1,3,no,Китай,1,2,Russia,FALSE,4,2,4,2,2,4,4,4,4,3,2,2,4,2,2,,Russia,2,Russia,1,0,0,0,1,0,,,,,,,,,,0,2011,16817.09
240,1,5,no,Бразилия,2,2,Russia,TRUE,2,3,1,1,1,2,2,2,3,4,2,1,2,3,2,,Russia,3,Russia,1,1,1,1,0,1,,,,,,,,,,3,2011,16817.09
241,1,3,no,Япония,2,5,Russia,TRUE,4,4,3,3,2,3,4,4,3,4,2,3,4,3,2,,Russia,2,Russia,1,1,1,1,0,1,,,,,,,,,,3,2011,16817.09
242,1,3,yes,Греция,1,5,Russia,FALSE,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,1,Russia,2,Russia,0,0,0,0,0,0,,,,,,,,,,0,2011,16817.09
243,1,5,no,Греция,1,6,Russia,FALSE,4,4,4,3,3,3,4,4,4,4,4,3,4,3,3,,Russia,3,Russia,1,1,0,1,1,1,,,,,,,,,,3,2011,16817.09
244,1,3,no,Бразилия,2,5,Russia,TRUE,4,4,4,4,3,4,4,3,4,4,3,,4,4,2,,Russia,2,Russia,1,0,0,0,0,0,,,,,,,,,,0,2011,16817.09
245,1,5,yes,Соединенные Штаты,1,5,Russia,TRUE,2,2,5,1,1,3,2,1,5,1,1,1,1,2,3,1,Russia,2,Russia,0,0,0,0,0,0,,,,,,,,,,0,2011,16817.09
246,1,3,no,Китай,1,6,Russia,TRUE,5,4,4,4,3,4,4,4,4,4,3,4,4,3,3,,Russia,3,Russia,0,0,0,0,0,0,,,,,,,,,,0,2011,16817.09
247,1,5,yes,Япония,1,6,Russia,TRUE,4,4,4,3,3,3,4,4,4,4,3,4,4,2,3,1,Russia,3,Russia,0,0,0,0,0,0,,,,,,,,,,0,2011,16817.09
248,1,3,no,Турция,1,6,Russia,TRUE,4,4,4,3,2,4,4,3,4,4,3,4,4,4,4,,Russia,2,Russia,0,0,0,0,0,0,,,,,,,,,,0,2011,16817.09
249,1,5,yes,Швейцария,1,6,Russia,TRUE,4,4,4,3,3,3,4,4,4,4,2,3,3,3,3,1,Russia,2,Russia,1,1,0,0,1,1,,,,,,,,,,2,2011,16817.09
250,1,3,yes,Россия,2,2,Russia,TRUE,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,1,Russia,2,Russia,1,1,0,0,0,1,,,,,,,,,,2,2011,16817.09
251,1,5,yes,Бразилия,1,6,Russia,TRUE,3,4,4,2,3,2,4,4,4,4,3,3,4,4,3,1,Russia,2,Russia,0,0,0,0,0,0,,,,,,,,,,0,2011,16817.09
252,1,3,no,Соединенные Штаты,1,6,Russia,TRUE,2,4,4,3,2,5,4,5,4,4,3,2,4,3,2,,Russia,3,Russia,1,1,0,0,0,1,,,,,,,,,,2,2011,16817.09
253,1,5,no,Турция,1,5,Russia,TRUE,2,2,4,1,3,3,3,2,4,2,2,3,4,2,1,,Russia,1,Russia,1,0,0,0,0,0,,,,,,,,,,0,2011,16817.09
254,1,3,no,Япония,1,6,Russia,TRUE,4,4,4,2,2,3,4,3,4,4,3,2,4,3,2,,Russia,2,Russia,1,1,0,0,0,1,,,,,,,,,,2,2011,16817.09
255,1,3,yes,Россия,1,6,Russia,TRUE,4,4,4,3,4,4,4,3,4,4,3,4,4,3,2,1,Russia,2,Russia,0,0,0,0,0,0,,,,,,,,,,0,2011,16817.09
256,1,3,yes,Швейцария,1,6,Russia,FALSE,4,3,4,3,3,3,4,3,4,3,3,3,4,3,2,1,Russia,2,Russia,0,0,0,0,1,0,,,,,,,,,,0,2011,16817.09
257,1,5,no,Китай,1,6,Russia,FALSE,4,4,3,4,2,4,4,4,4,4,3,4,4,3,2,,Russia,2,Russia,1,1,0,1,0,1,,,,,,,,,,3,2011,16817.09
258,1,5,yes,Греция,1,6,Russia,TRUE,4,3,4,3,4,4,4,4,4,4,4,4,4,2,3,1,Russia,3,Russia,0,0,0,0,0,0,,,,,,,,,,0,2011,16817.09
259,1,5,no,Соединенные Штаты,1,6,Russia,FALSE,5,3,5,1,2,3,4,2,4,3,2,3,5,2,1,,Russia,3,Russia,1,1,1,1,1,0,,,,,,,,,,2,2011,16817.09
260,1,3,yes,日本,1,6,Japan,TRUE,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,Japan,3,Japan,0,0,0,0,0,0,,,,,,,,,,0,2011,31866.699
261,1,3,no,ブラジル,1,3,Japan,TRUE,4,4,4,4,4,2,2,4,4,4,4,4,2,4,2,,Japan,3,Japan,0,0,0,0,0,0,,,,,,,,,,0,2011,31866.699
262,1,3,yes,ギリシ,2,4,Japan,TRUE,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,1,Japan,2,Japan,0,0,0,0,1,0,,,,,,,,,,0,2011,31866.699
263,1,3,yes,米国,2,4,Japan,TRUE,3,3,3,3,4,3,3,3,3,4,4,3,4,3,3,1,Japan,3,Japan,1,1,0,0,1,0,,,,,,,,,,1,2011,31866.699
264,1,5,yes,スイス,1,4,Japan,TRUE,4,3,3,3,3,3,3,3,3,3,4,2,2,2,2,1,Japan,2,Japan,1,0,0,0,0,0,,,,,,,,,,0,2011,31866.699
265,1,5,yes,トルコ,2,4,Japan,TRUE,3,3,4,2,2,5,3,2,2,4,3,4,4,3,3,1,Japan,3,Japan,1,0,0,0,0,0,,,,,,,,,,0,2011,31866.699
266,1,3,no,ロシア,1,3,Japan,TRUE,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,,Japan,3,Japan,0,0,0,0,0,0,,,,,,,,,,0,2011,31866.699
267,1,3,yes,中国,1,5,Japan,TRUE,4,4,4,4,5,5,4,2,5,2,5,4,4,2,5,1,Japan,3,Japan,1,0,0,1,0,1,,,,,,,,,,2,2011,31866.699
268,1,5,yes,ブラジル,2,4,Japan,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,Japan,2,Japan,1,1,0,0,0,1,,,,,,,,,,2,2011,31866.699
269,1,5,no,トルコ,2,6,Japan,TRUE,4,4,3,2,3,4,4,3,4,4,4,4,4,3,3,,Japan,2,Japan,1,0,1,0,0,0,,,,,,,,,,0,2011,31866.699
270,1,5,no,日本,,6,Japan,TRUE,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,,Japan,3,Japan,1,1,1,1,1,1,,,,,,,,,,3,2011,31866.699
271,1,5,yes,スイス,1,3,Japan,TRUE,3,2,2,2,1,3,3,3,3,3,3,3,3,3,2,1,Japan,3,Japan,1,0,1,1,1,1,,,,,,,,,,2,2011,31866.699
272,1,3,yes,ロシア,1,3,Japan,TRUE,2,2,4,2,2,2,2,2,3,4,2,3,2,2,2,1,Japan,3,Japan,0,0,0,0,0,0,,,,,,,,,,0,2011,31866.699
273,1,5,yes,ギリシ,2,3,Japan,FALSE,4,4,4,3,5,4,3,4,4,4,4,4,4,2,3,1,Japan,3,Japan,1,1,1,1,0,1,,,,,,,,,,3,2011,31866.699
274,1,5,no,ロシア,1,3,Japan,TRUE,4,4,3,2,3,3,3,4,4,4,5,4,3,3,3,,Japan,3,Japan,0,0,0,0,0,0,,,,,,,,,,0,2011,31866.699
275,1,3,yes,米国,1,4,Japan,TRUE,4,4,4,3,3,3,4,4,3,4,4,4,3,3,3,1,Japan,3,Japan,0,0,1,1,1,1,,,,,,,,,,2,2011,31866.699
276,1,5,no,トルコ,2,6,Japan,TRUE,4,4,4,3,3,4,4,4,4,4,4,4,,4,4,,Japan,3,Japan,0,0,0,0,0,0,,,,,,,,,,0,2011,31866.699
277,1,3,yes,日本,2,3,Japan,TRUE,4,4,2,3,3,3,5,5,5,4,4,4,4,3,5,1,Japan,3,Japan,0,0,0,0,0,0,,,,,,,,,,0,2011,31866.699
278,1,3,no,中国,2,,Japan,FALSE,4,4,4,3,3,3,3,4,4,3,3,3,4,3,2,,Japan,3,Japan,1,1,1,1,1,1,,,,,,,,,,3,2011,31866.699
